step,train_loss,eval_mae
2862,0.07746768,0.29738426
2863,0.07028113,0.29738426
2864,0.08060837,0.29738426
2865,0.07428033,0.29738426
2866,0.07711676,0.29738426
2867,0.07771817,0.29738426
2868,0.07545299,0.29738426
2869,0.07425887,0.29738426
2870,0.07512650,0.29738426
2871,0.06863866,0.29738426
2872,0.07576148,0.29738426
2873,0.07817110,0.29738426
2874,0.07077605,0.29738426
2875,0.07891823,0.29738426
2876,0.07710654,0.29738426
2877,0.07317615,0.29738426
2878,0.07394898,0.29738426
2879,0.07789868,0.29738426
2880,0.07600864,0.29738426
2881,0.08259301,0.29738426
2882,0.07324657,0.29738426
2883,0.07843450,0.29738426
2884,0.07995005,0.29738426
2885,0.07457590,0.29738426
2886,0.06945060,0.29738426
2887,0.07556410,0.29738426
2888,0.07807270,0.29738426
2889,0.06929804,0.29738426
2890,0.07487040,0.29738426
2891,0.07485613,0.29738426
2892,0.07375854,0.29738426
2893,0.07447325,0.29738426
2894,0.07452643,0.29738426
2895,0.07546487,0.29738426
2896,0.07586744,0.29738426
2897,0.07419590,0.29738426
2898,0.07465565,0.29738426
2899,0.07311027,0.29738426
2900,0.08078579,0.29738426
2901,0.08250874,0.29738426
2902,0.07645112,0.29738426
2903,0.07895593,0.29738426
2904,0.07565081,0.29738426
2905,0.07476677,0.29738426
2906,0.08160499,0.29738426
2907,0.07242914,0.29738426
2908,0.07698652,0.29738426
2909,0.08163503,0.29738426
2910,0.07224345,0.29738426
2911,0.07556264,0.29738426
2912,0.08135617,0.29738426
2913,0.07444550,0.29738426
2914,0.07802556,0.29738426
2915,0.07906519,0.29738426
2916,0.08019704,0.29738426
2917,0.07696957,0.29738426
2918,0.06753201,0.29738426
2919,0.07852732,0.29738426
2920,0.07912214,0.29738426
2921,0.07317841,0.29738426
2922,0.07058626,0.29738426
2923,0.07906291,0.29738426
2924,0.07824484,0.29738426
2925,0.07519341,0.29738426
2926,0.07842241,0.29738426
2927,0.08178323,0.29738426
2928,0.08000512,0.29738426
2929,0.07382990,0.29738426
2930,0.08142162,0.29738426
2931,0.07052600,0.29738426
2932,0.08252747,0.29738426
2933,0.08174016,0.29738426
2934,0.07780634,0.29738426
2935,0.07955854,0.29738426
2936,0.07858534,0.29738426
2937,0.07463907,0.29738426
2938,0.08186497,0.29738426
2939,0.07914868,0.29738426
2940,0.07620387,0.29738426
2941,0.07949217,0.29738426
2942,0.07754156,0.29738426
2943,0.07941324,0.29738426
2944,0.07975355,0.29738426
2945,0.08602926,0.29738426
2946,0.07729426,0.29738426
2947,0.07876776,0.29738426
2948,0.07255500,0.29738426
2949,0.06843476,0.29738426
2950,0.07219647,0.29738426
2951,0.07085291,0.29738426
2952,0.07095473,0.29738426
2953,0.07393763,0.29738426
2954,0.07030115,0.29738426
2955,0.07012354,0.29738426
2956,0.07149658,0.29738426
2957,0.07208031,0.29738426
2958,0.06897286,0.29738426
2959,0.07499656,0.29738426
2960,0.07136807,0.29738426
2961,0.07985096,0.29738426
2962,0.06735574,0.29738426
2963,0.07815790,0.29738426
2964,0.07029353,0.29738426
2965,0.07147698,0.29738426
2966,0.07741819,0.29738426
2967,0.07431652,0.29738426
2968,0.07215491,0.29738426
2969,0.08025639,0.29738426
2970,0.07710752,0.29738426
2971,0.07405339,0.29738426
2972,0.07848390,0.29738426
2973,0.07681008,0.29738426
2974,0.06689698,0.29738426
2975,0.07298350,0.29738426
2976,0.08723528,0.29738426
2977,0.07116854,0.29738426
2978,0.07506910,0.29738426
2979,0.07450353,0.29738426
2980,0.07707906,0.29738426
2981,0.07451314,0.29738426
2982,0.07260489,0.29738426
2983,0.07395629,0.29738426
2984,0.07256588,0.29738426
2985,0.07513773,0.29738426
2986,0.07137914,0.29738426
2987,0.07047680,0.29738426
2988,0.08287217,0.29738426
2989,0.07395694,0.29738426
2990,0.07758252,0.29738426
2991,0.06948224,0.29738426
2992,0.07795127,0.29738426
2993,0.07023167,0.29738426
2994,0.07803743,0.29738426
2995,0.06774604,0.29738426
2996,0.07380380,0.29738426
2997,0.06671465,0.29738426
2998,0.06606546,0.29738426
2999,0.08066884,0.29738426
3000,0.07037963,0.14212266
3001,0.07710215,0.14212266
3002,0.07323539,0.14212266
3003,0.07276393,0.14212266
3004,0.07235520,0.14212266
3005,0.07479937,0.14212266
3006,0.07102420,0.14212266
3007,0.07833610,0.14212266
3008,0.07560261,0.14212266
3009,0.07269377,0.14212266
3010,0.08305788,0.14212266
3011,0.07335681,0.14212266
3012,0.06811288,0.14212266
3013,0.07599801,0.14212266
3014,0.08250354,0.14212266
3015,0.07163577,0.14212266
3016,0.07550004,0.14212266
3017,0.06886022,0.14212266
3018,0.07597028,0.14212266
3019,0.07718836,0.14212266
3020,0.07306699,0.14212266
3021,0.07999059,0.14212266
3022,0.07104460,0.14212266
3023,0.06789544,0.14212266
3024,0.07497913,0.14212266
3025,0.07546099,0.14212266
3026,0.07073398,0.14212266
3027,0.07325494,0.14212266
3028,0.07562305,0.14212266
3029,0.07212362,0.14212266
3030,0.07984455,0.14212266
3031,0.07164615,0.14212266
3032,0.08482004,0.14212266
3033,0.07378982,0.14212266
3034,0.07764748,0.14212266
3035,0.08182938,0.14212266
3036,0.08122745,0.14212266
3037,0.07289239,0.14212266
3038,0.07865819,0.14212266
3039,0.07372230,0.14212266
3040,0.06825549,0.14212266
3041,0.07872710,0.14212266
3042,0.06832302,0.14212266
3043,0.08431719,0.14212266
3044,0.07531419,0.14212266
3045,0.06889123,0.14212266
3046,0.07325473,0.14212266
3047,0.07403872,0.14212266
3048,0.07388384,0.14212266
3049,0.06971304,0.14212266
3050,0.07254440,0.14212266
3051,0.07286385,0.14212266
3052,0.07419860,0.14212266
3053,0.06715500,0.14212266
3054,0.06978608,0.14212266
3055,0.07262242,0.14212266
3056,0.06915933,0.14212266
3057,0.07394276,0.14212266
3058,0.07487732,0.14212266
3059,0.06460060,0.14212266
3060,0.06687046,0.14212266
3061,0.07364663,0.14212266
3062,0.07485295,0.14212266
3063,0.07307176,0.14212266
3064,0.07215007,0.14212266
3065,0.07056613,0.14212266
3066,0.06848419,0.14212266
3067,0.07160637,0.14212266
3068,0.07098512,0.14212266
3069,0.07229844,0.14212266
3070,0.06952840,0.14212266
3071,0.06948909,0.14212266
3072,0.08361513,0.14212266
3073,0.07850850,0.14212266
3074,0.07368103,0.14212266
3075,0.07360447,0.14212266
3076,0.07331523,0.14212266
3077,0.06812523,0.14212266
3078,0.07714920,0.14212266
3079,0.07528599,0.14212266
3080,0.07288408,0.14212266
3081,0.07352307,0.14212266
3082,0.06947583,0.14212266
3083,0.07751046,0.14212266
3084,0.07487422,0.14212266
3085,0.07364625,0.14212266
3086,0.06899510,0.14212266
3087,0.07548340,0.14212266
3088,0.07288562,0.14212266
3089,0.07319098,0.14212266
3090,0.07756444,0.14212266
3091,0.06971346,0.14212266
3092,0.07733090,0.14212266
3093,0.06755352,0.14212266
3094,0.07506540,0.14212266
3095,0.07355499,0.14212266
3096,0.07722244,0.14212266
3097,0.07237281,0.14212266
3098,0.07223408,0.14212266
3099,0.07342587,0.14212266
3100,0.07466910,0.14212266
3101,0.07582293,0.14212266
3102,0.06846595,0.14212266
3103,0.06738554,0.14212266
3104,0.07950231,0.14212266
3105,0.07548583,0.14212266
3106,0.07150601,0.14212266
3107,0.07065706,0.14212266
3108,0.06833833,0.14212266
3109,0.07356799,0.14212266
3110,0.06786459,0.14212266
3111,0.07206138,0.14212266
3112,0.07199907,0.14212266
3113,0.06791356,0.14212266
3114,0.06929128,0.14212266
3115,0.07127585,0.14212266
3116,0.07028724,0.14212266
3117,0.06867434,0.14212266
3118,0.06693774,0.14212266
3119,0.06984372,0.14212266
3120,0.07105286,0.14212266
3121,0.07659291,0.14212266
3122,0.07170370,0.14212266
3123,0.06762117,0.14212266
3124,0.06957994,0.14212266
3125,0.06507049,0.14212266
3126,0.07050870,0.14212266
3127,0.07370017,0.14212266
3128,0.07466195,0.14212266
3129,0.07144891,0.14212266
3130,0.06786384,0.14212266
3131,0.07074410,0.14212266
3132,0.07179101,0.14212266
3133,0.06839820,0.14212266
3134,0.06666403,0.14212266
3135,0.06817596,0.14212266
3136,0.06876533,0.14212266
3137,0.07629719,0.14212266
3138,0.07208697,0.14212266
3139,0.06701048,0.14212266
3140,0.07174188,0.14212266
3141,0.07126988,0.14212266
3142,0.06764691,0.14212266
3143,0.06861442,0.14212266
3144,0.06415296,0.14212266
3145,0.07415242,0.14212266
3146,0.07183051,0.14212266
3147,0.07012028,0.14212266
3148,0.07188149,0.14212266
3149,0.06579992,0.14212266
3150,0.06567223,0.14212266
3151,0.07090618,0.14212266
3152,0.07063939,0.14212266
3153,0.07134843,0.14212266
3154,0.06983840,0.14212266
3155,0.06750534,0.14212266
3156,0.06936456,0.14212266
3157,0.06711827,0.14212266
3158,0.06767962,0.14212266
3159,0.07350060,0.14212266
3160,0.06841518,0.14212266
3161,0.06971101,0.14212266
3162,0.06497321,0.14212266
3163,0.06604312,0.14212266
3164,0.06700866,0.14212266
3165,0.06518245,0.14212266
3166,0.07140951,0.14212266
3167,0.07219420,0.14212266
3168,0.07231760,0.14212266
3169,0.07209201,0.14212266
3170,0.06741241,0.14212266
3171,0.07422534,0.14212266
3172,0.07456604,0.14212266
3173,0.07151357,0.14212266
3174,0.07360703,0.14212266
3175,0.07545652,0.14212266
3176,0.07045741,0.14212266
3177,0.07214822,0.14212266
3178,0.06662092,0.14212266
3179,0.07634819,0.14212266
3180,0.06992991,0.14212266
3181,0.06913880,0.14212266
3182,0.07175270,0.14212266
3183,0.06429885,0.14212266
3184,0.06707548,0.14212266
3185,0.07103853,0.14212266
3186,0.06199939,0.14212266
3187,0.07012753,0.14212266
3188,0.06812000,0.14212266
3189,0.07058665,0.14212266
3190,0.07224652,0.14212266
3191,0.06982528,0.14212266
3192,0.06914254,0.14212266
3193,0.06245938,0.14212266
3194,0.07071055,0.14212266
3195,0.07557035,0.14212266
3196,0.06386068,0.14212266
3197,0.07579835,0.14212266
3198,0.07163754,0.14212266
3199,0.07154247,0.14212266
3200,0.07198592,0.27749658
3201,0.06901647,0.27749658
3202,0.07003084,0.27749658
3203,0.06499109,0.27749658
3204,0.06544054,0.27749658
3205,0.06752253,0.27749658
3206,0.07022709,0.27749658
3207,0.07176270,0.27749658
3208,0.06757322,0.27749658
3209,0.07173337,0.27749658
3210,0.06921259,0.27749658
3211,0.07015108,0.27749658
3212,0.07003549,0.27749658
3213,0.06652059,0.27749658
3214,0.06855731,0.27749658
3215,0.06800225,0.27749658
3216,0.06110106,0.27749658
3217,0.06774607,0.27749658
3218,0.06580763,0.27749658
3219,0.07170802,0.27749658
3220,0.06736916,0.27749658
3221,0.06814859,0.27749658
3222,0.06682012,0.27749658
3223,0.06503582,0.27749658
3224,0.06880133,0.27749658
3225,0.06436780,0.27749658
3226,0.06431387,0.27749658
3227,0.06944923,0.27749658
3228,0.07282402,0.27749658
3229,0.06045301,0.27749658
3230,0.06364312,0.27749658
3231,0.06464326,0.27749658
3232,0.07573129,0.27749658
3233,0.07073404,0.27749658
3234,0.07142250,0.27749658
3235,0.06163966,0.27749658
3236,0.06422783,0.27749658
3237,0.06122613,0.27749658
3238,0.06504101,0.27749658
3239,0.06527618,0.27749658
3240,0.06197522,0.27749658
3241,0.06866378,0.27749658
3242,0.06835062,0.27749658
3243,0.06828381,0.27749658
3244,0.06996807,0.27749658
3245,0.06596323,0.27749658
3246,0.06469716,0.27749658
3247,0.06316544,0.27749658
3248,0.07102662,0.27749658
3249,0.06115187,0.27749658
3250,0.06689474,0.27749658
3251,0.06261021,0.27749658
3252,0.06529872,0.27749658
3253,0.06909402,0.27749658
3254,0.07129584,0.27749658
3255,0.06021653,0.27749658
3256,0.06742126,0.27749658
3257,0.06021674,0.27749658
3258,0.06748367,0.27749658
3259,0.06362332,0.27749658
3260,0.06688401,0.27749658
3261,0.06853423,0.27749658
3262,0.06279529,0.27749658
3263,0.06265976,0.27749658
3264,0.06732474,0.27749658
3265,0.06347929,0.27749658
3266,0.06501511,0.27749658
3267,0.06139239,0.27749658
3268,0.07157260,0.27749658
3269,0.06571484,0.27749658
3270,0.06112310,0.27749658
3271,0.06840692,0.27749658
3272,0.07172189,0.27749658
3273,0.06214126,0.27749658
3274,0.07337393,0.27749658
3275,0.07131599,0.27749658
3276,0.06772660,0.27749658
3277,0.06748594,0.27749658
3278,0.07181218,0.27749658
3279,0.07301579,0.27749658
3280,0.07090025,0.27749658
3281,0.06353413,0.27749658
3282,0.06573690,0.27749658
3283,0.05833764,0.27749658
3284,0.07039753,0.27749658
3285,0.06746955,0.27749658
3286,0.06809643,0.27749658
3287,0.06818812,0.27749658
3288,0.06635821,0.27749658
3289,0.06691033,0.27749658
3290,0.06499463,0.27749658
3291,0.06870289,0.27749658
3292,0.06407773,0.27749658
3293,0.07157274,0.27749658
3294,0.06464486,0.27749658
3295,0.06874274,0.27749658
3296,0.06614269,0.27749658
3297,0.06745234,0.27749658
3298,0.07001440,0.27749658
3299,0.06410292,0.27749658
3300,0.07150624,0.27749658
3301,0.06882205,0.27749658
3302,0.06773388,0.27749658
3303,0.07119290,0.27749658
3304,0.06853197,0.27749658
3305,0.06543516,0.27749658
3306,0.07079199,0.27749658
3307,0.07267360,0.27749658
3308,0.06734250,0.27749658
3309,0.06986602,0.27749658
3310,0.06696336,0.27749658
3311,0.07013462,0.27749658
3312,0.06777199,0.27749658
3313,0.07238369,0.27749658
3314,0.06964409,0.27749658
3315,0.07074834,0.27749658
3316,0.07120132,0.27749658
3317,0.06318361,0.27749658
3318,0.07001187,0.27749658
3319,0.06811409,0.27749658
3320,0.06848110,0.27749658
3321,0.07063133,0.27749658
3322,0.06383947,0.27749658
3323,0.07207519,0.27749658
3324,0.06661049,0.27749658
3325,0.06781404,0.27749658
3326,0.07377855,0.27749658
3327,0.07233115,0.27749658
3328,0.06875193,0.27749658
3329,0.06828879,0.27749658
3330,0.06803250,0.27749658
3331,0.06682862,0.27749658
3332,0.07148100,0.27749658
3333,0.06621839,0.27749658
3334,0.06704877,0.27749658
3335,0.06498286,0.27749658
3336,0.06715508,0.27749658
3337,0.06609364,0.27749658
3338,0.06768577,0.27749658
3339,0.06060182,0.27749658
3340,0.06320994,0.27749658
3341,0.06969158,0.27749658
3342,0.06870233,0.27749658
3343,0.07100632,0.27749658
3344,0.06189128,0.27749658
3345,0.06825222,0.27749658
3346,0.06627391,0.27749658
3347,0.06439557,0.27749658
3348,0.06261519,0.27749658
3349,0.06857954,0.27749658
3350,0.06297264,0.27749658
3351,0.06136290,0.27749658
3352,0.06180761,0.27749658
3353,0.06871363,0.27749658
3354,0.07103886,0.27749658
3355,0.06406315,0.27749658
3356,0.06453675,0.27749658
3357,0.06722447,0.27749658
3358,0.05959935,0.27749658
3359,0.06770059,0.27749658
3360,0.07234006,0.27749658
3361,0.06543298,0.27749658
3362,0.05614412,0.27749658
3363,0.07559688,0.27749658
3364,0.06654259,0.27749658
3365,0.07210105,0.27749658
3366,0.06871087,0.27749658
3367,0.06428224,0.27749658
3368,0.06887405,0.27749658
3369,0.06816766,0.27749658
3370,0.06301437,0.27749658
3371,0.06476537,0.27749658
3372,0.06180870,0.27749658
3373,0.06927115,0.27749658
3374,0.06208743,0.27749658
3375,0.06563762,0.27749658
3376,0.06179251,0.27749658
3377,0.06529295,0.27749658
3378,0.06823383,0.27749658
3379,0.06482004,0.27749658
3380,0.06561614,0.27749658
3381,0.06709281,0.27749658
3382,0.06376331,0.27749658
3383,0.06534448,0.27749658
3384,0.06178416,0.27749658
3385,0.06390841,0.27749658
3386,0.06471182,0.27749658
3387,0.06356286,0.27749658
3388,0.07162459,0.27749658
3389,0.06438005,0.27749658
3390,0.06183609,0.27749658
3391,0.06232636,0.27749658
3392,0.06896682,0.27749658
3393,0.06130429,0.27749658
3394,0.06334902,0.27749658
3395,0.06443746,0.27749658
3396,0.06124561,0.27749658
3397,0.07096142,0.27749658
3398,0.06291398,0.27749658
3399,0.06170399,0.27749658
3400,0.06788987,0.27067804
3401,0.06354702,0.27067804
3402,0.06328146,0.27067804
3403,0.06226814,0.27067804
3404,0.07144362,0.27067804
3405,0.06071678,0.27067804
3406,0.06532414,0.27067804
3407,0.06590829,0.27067804
3408,0.06641068,0.27067804
3409,0.06694820,0.27067804
3410,0.05799475,0.27067804
3411,0.06320566,0.27067804
3412,0.06323724,0.27067804
3413,0.06485858,0.27067804
3414,0.06498164,0.27067804
3415,0.06234102,0.27067804
3416,0.07100964,0.27067804
3417,0.06106732,0.27067804
3418,0.06649317,0.27067804
3419,0.06387815,0.27067804
3420,0.06593671,0.27067804
3421,0.06545293,0.27067804
3422,0.05989315,0.27067804
3423,0.06440590,0.27067804
3424,0.06015045,0.27067804
3425,0.06334133,0.27067804
3426,0.05914592,0.27067804
3427,0.06432714,0.27067804
3428,0.06315510,0.27067804
3429,0.05808118,0.27067804
3430,0.06137156,0.27067804
3431,0.06789134,0.27067804
3432,0.06063864,0.27067804
3433,0.06908672,0.27067804
3434,0.06518576,0.27067804
3435,0.06391446,0.27067804
3436,0.06228414,0.27067804
3437,0.06772874,0.27067804
3438,0.06228211,0.27067804
3439,0.05860676,0.27067804
3440,0.07003602,0.27067804
3441,0.06623276,0.27067804
3442,0.06291740,0.27067804
3443,0.06080763,0.27067804
3444,0.06243307,0.27067804
3445,0.05617020,0.27067804
3446,0.06571501,0.27067804
3447,0.06492847,0.27067804
3448,0.06377114,0.27067804
3449,0.06466892,0.27067804
3450,0.06150445,0.27067804
3451,0.06783237,0.27067804
3452,0.06015261,0.27067804
3453,0.06280123,0.27067804
3454,0.06379222,0.27067804
3455,0.06289710,0.27067804
3456,0.06372297,0.27067804
3457,0.06328308,0.27067804
3458,0.06261113,0.27067804
3459,0.06195041,0.27067804
3460,0.06391734,0.27067804
3461,0.06371762,0.27067804
3462,0.05716531,0.27067804
3463,0.06061258,0.27067804
3464,0.05610933,0.27067804
3465,0.06069069,0.27067804
3466,0.06648120,0.27067804
3467,0.06069241,0.27067804
3468,0.06439418,0.27067804
3469,0.06187015,0.27067804
3470,0.07015690,0.27067804
3471,0.06092378,0.27067804
3472,0.06528356,0.27067804
3473,0.05823820,0.27067804
3474,0.06181794,0.27067804
3475,0.06088454,0.27067804
3476,0.05954559,0.27067804
3477,0.06327265,0.27067804
3478,0.06537418,0.27067804
3479,0.06400353,0.27067804
3480,0.06185327,0.27067804
3481,0.06632043,0.27067804
3482,0.06735960,0.27067804
3483,0.06065922,0.27067804
3484,0.06452663,0.27067804
3485,0.06157998,0.27067804
3486,0.06117363,0.27067804
3487,0.07061233,0.27067804
3488,0.06670021,0.27067804
3489,0.06269524,0.27067804
3490,0.06495240,0.27067804
3491,0.06743773,0.27067804
3492,0.06227145,0.27067804
3493,0.06272674,0.27067804
3494,0.06663193,0.27067804
3495,0.06121105,0.27067804
3496,0.06374165,0.27067804
3497,0.06340481,0.27067804
3498,0.06283091,0.27067804
3499,0.06456928,0.27067804
3500,0.05984350,0.27067804
3501,0.06540559,0.27067804
3502,0.06948744,0.27067804
3503,0.06463146,0.27067804
3504,0.06586453,0.27067804
3505,0.06557070,0.27067804
3506,0.06529090,0.27067804
3507,0.06513973,0.27067804
3508,0.06295247,0.27067804
3509,0.06459212,0.27067804
3510,0.06307183,0.27067804
3511,0.06514370,0.27067804
3512,0.05958828,0.27067804
3513,0.05902965,0.27067804
3514,0.06248248,0.27067804
3515,0.06446564,0.27067804
3516,0.05887153,0.27067804
3517,0.05941648,0.27067804
3518,0.06732523,0.27067804
3519,0.06085317,0.27067804
3520,0.06368649,0.27067804
3521,0.06078787,0.27067804
3522,0.06382690,0.27067804
3523,0.06256803,0.27067804
3524,0.06170892,0.27067804
3525,0.06160231,0.27067804
3526,0.06399504,0.27067804
3527,0.06298990,0.27067804
3528,0.05842295,0.27067804
3529,0.06306265,0.27067804
3530,0.06182995,0.27067804
3531,0.06386322,0.27067804
3532,0.05880063,0.27067804
3533,0.06086775,0.27067804
3534,0.05798552,0.27067804
3535,0.06054983,0.27067804
3536,0.06478991,0.27067804
3537,0.06164276,0.27067804
3538,0.05963547,0.27067804
3539,0.05934900,0.27067804
3540,0.05986172,0.27067804
3541,0.05738205,0.27067804
3542,0.05728879,0.27067804
3543,0.05594987,0.27067804
3544,0.05673401,0.27067804
3545,0.06114472,0.27067804
3546,0.05504880,0.27067804
3547,0.06037021,0.27067804
3548,0.06467610,0.27067804
3549,0.05944472,0.27067804
3550,0.05984491,0.27067804
3551,0.05818941,0.27067804
3552,0.06313100,0.27067804
3553,0.05301115,0.27067804
3554,0.06254947,0.27067804
3555,0.06259470,0.27067804
3556,0.06243177,0.27067804
3557,0.06010821,0.27067804
3558,0.06417800,0.27067804
3559,0.06107581,0.27067804
3560,0.06099505,0.27067804
3561,0.06311129,0.27067804
3562,0.06055519,0.27067804
3563,0.05880814,0.27067804
3564,0.06161587,0.27067804
3565,0.05924515,0.27067804
3566,0.05698938,0.27067804
3567,0.05602872,0.27067804
3568,0.06083895,0.27067804
3569,0.06691273,0.27067804
3570,0.06196330,0.27067804
3571,0.06436867,0.27067804
3572,0.05717392,0.27067804
3573,0.05553888,0.27067804
3574,0.05960220,0.27067804
3575,0.06283703,0.27067804
3576,0.05980492,0.27067804
3577,0.05862235,0.27067804
3578,0.05826886,0.27067804
3579,0.05735778,0.27067804
3580,0.06125776,0.27067804
3581,0.06510157,0.27067804
3582,0.06816551,0.27067804
3583,0.06332158,0.27067804
3584,0.06040069,0.27067804
3585,0.06261868,0.27067804
3586,0.06456202,0.27067804
3587,0.05839008,0.27067804
3588,0.05723891,0.27067804
3589,0.05987618,0.27067804
3590,0.05696248,0.27067804
3591,0.05887289,0.27067804
3592,0.05719237,0.27067804
3593,0.06116964,0.27067804
3594,0.05745767,0.27067804
3595,0.06325096,0.27067804
3596,0.06417830,0.27067804
3597,0.05809796,0.27067804
3598,0.06395490,0.27067804
3599,0.06056956,0.27067804
3600,0.05766211,0.29344201
3601,0.05481750,0.29344201
3602,0.06149221,0.29344201
3603,0.06350508,0.29344201
3604,0.05863307,0.29344201
3605,0.06347542,0.29344201
3606,0.05985957,0.29344201
3607,0.06054589,0.29344201
3608,0.06579130,0.29344201
3609,0.06018440,0.29344201
3610,0.06453259,0.29344201
3611,0.06276283,0.29344201
3612,0.05975721,0.29344201
3613,0.06290095,0.29344201
3614,0.06505720,0.29344201
3615,0.06571327,0.29344201
3616,0.06369747,0.29344201
3617,0.06050114,0.29344201
3618,0.07025757,0.29344201
3619,0.06287088,0.29344201
3620,0.06121097,0.29344201
3621,0.05988546,0.29344201
3622,0.06621049,0.29344201
3623,0.06828811,0.29344201
3624,0.06147610,0.29344201
3625,0.06695241,0.29344201
3626,0.05865484,0.29344201
3627,0.06012871,0.29344201
3628,0.05650544,0.29344201
3629,0.06620853,0.29344201
3630,0.06217426,0.29344201
3631,0.06538241,0.29344201
3632,0.05475898,0.29344201
3633,0.06063198,0.29344201
3634,0.05642882,0.29344201
3635,0.06512272,0.29344201
3636,0.06654543,0.29344201
3637,0.05849697,0.29344201
3638,0.05397297,0.29344201
3639,0.05843610,0.29344201
3640,0.05982058,0.29344201
3641,0.06559795,0.29344201
3642,0.05848020,0.29344201
3643,0.06108846,0.29344201
3644,0.06096379,0.29344201
3645,0.06135755,0.29344201
3646,0.05839180,0.29344201
3647,0.05818605,0.29344201
3648,0.05545990,0.29344201
3649,0.06555093,0.29344201
3650,0.05672044,0.29344201
3651,0.05721578,0.29344201
3652,0.05811508,0.29344201
3653,0.06410018,0.29344201
3654,0.05612158,0.29344201
3655,0.06402744,0.29344201
3656,0.06566849,0.29344201
3657,0.06372922,0.29344201
3658,0.06458162,0.29344201
3659,0.05978190,0.29344201
3660,0.06334415,0.29344201
3661,0.06034289,0.29344201
3662,0.06798302,0.29344201
3663,0.06853709,0.29344201
3664,0.05537026,0.29344201
3665,0.06108910,0.29344201
3666,0.06469221,0.29344201
3667,0.06324969,0.29344201
3668,0.05835289,0.29344201
3669,0.06475402,0.29344201
3670,0.06180482,0.29344201
3671,0.06249798,0.29344201
3672,0.05879711,0.29344201
3673,0.06122756,0.29344201
3674,0.06481288,0.29344201
3675,0.06446455,0.29344201
3676,0.06235345,0.29344201
3677,0.06526522,0.29344201
3678,0.06780212,0.29344201
3679,0.06455696,0.29344201
3680,0.06150978,0.29344201
3681,0.06548618,0.29344201
3682,0.06194124,0.29344201
3683,0.06354018,0.29344201
3684,0.06477447,0.29344201
3685,0.06593645,0.29344201
3686,0.06322974,0.29344201
3687,0.06518131,0.29344201
3688,0.05930497,0.29344201
3689,0.06207631,0.29344201
3690,0.05488790,0.29344201
3691,0.06814316,0.29344201
3692,0.06454816,0.29344201
3693,0.06182179,0.29344201
3694,0.06396891,0.29344201
3695,0.05882794,0.29344201
3696,0.06652012,0.29344201
3697,0.06117155,0.29344201
3698,0.05372196,0.29344201
3699,0.05760377,0.29344201
3700,0.06583250,0.29344201
3701,0.05799531,0.29344201
3702,0.05282329,0.29344201
3703,0.05429687,0.29344201
3704,0.06635280,0.29344201
3705,0.05782897,0.29344201
3706,0.06093986,0.29344201
3707,0.06198835,0.29344201
3708,0.05861035,0.29344201
3709,0.06131351,0.29344201
3710,0.06549002,0.29344201
3711,0.05956479,0.29344201
3712,0.05800549,0.29344201
3713,0.06064914,0.29344201
3714,0.06450443,0.29344201
3715,0.05456576,0.29344201
3716,0.05434752,0.29344201
3717,0.05524623,0.29344201
3718,0.06009002,0.29344201
3719,0.05882411,0.29344201
3720,0.05964370,0.29344201
3721,0.05168999,0.29344201
3722,0.05482594,0.29344201
3723,0.05374739,0.29344201
3724,0.05422050,0.29344201
3725,0.05722025,0.29344201
3726,0.05892266,0.29344201
3727,0.06258560,0.29344201
3728,0.05711535,0.29344201
3729,0.05863452,0.29344201
3730,0.05498226,0.29344201
3731,0.05837053,0.29344201
3732,0.05878618,0.29344201
3733,0.05924214,0.29344201
3734,0.05801975,0.29344201
3735,0.05904912,0.29344201
3736,0.05749569,0.29344201
3737,0.05268193,0.29344201
3738,0.05629155,0.29344201
3739,0.05779918,0.29344201
3740,0.05796150,0.29344201
3741,0.05035189,0.29344201
3742,0.06087452,0.29344201
3743,0.05808770,0.29344201
3744,0.05732115,0.29344201
3745,0.05957722,0.29344201
3746,0.05704999,0.29344201
3747,0.05298245,0.29344201
3748,0.05864766,0.29344201
3749,0.05730720,0.29344201
3750,0.05455105,0.29344201
3751,0.05430860,0.29344201
3752,0.05560564,0.29344201
3753,0.05149288,0.29344201
3754,0.05949895,0.29344201
3755,0.05492628,0.29344201
3756,0.05784580,0.29344201
3757,0.05408844,0.29344201
3758,0.05811688,0.29344201
3759,0.05660965,0.29344201
3760,0.05817783,0.29344201
3761,0.05740313,0.29344201
3762,0.05757403,0.29344201
3763,0.06512261,0.29344201
3764,0.05357508,0.29344201
3765,0.05801881,0.29344201
3766,0.06143133,0.29344201
3767,0.05888065,0.29344201
3768,0.05786379,0.29344201
3769,0.05759121,0.29344201
3770,0.05661330,0.29344201
3771,0.05579942,0.29344201
3772,0.05858396,0.29344201
3773,0.05336728,0.29344201
3774,0.06103694,0.29344201
3775,0.05465458,0.29344201
3776,0.06025028,0.29344201
3777,0.05609346,0.29344201
3778,0.05329241,0.29344201
3779,0.05767677,0.29344201
3780,0.05353834,0.29344201
3781,0.05795698,0.29344201
3782,0.05687980,0.29344201
3783,0.05502659,0.29344201
3784,0.05657715,0.29344201
3785,0.05650474,0.29344201
3786,0.05977250,0.29344201
3787,0.05578186,0.29344201
3788,0.05917017,0.29344201
3789,0.05685157,0.29344201
3790,0.06036865,0.29344201
3791,0.05813637,0.29344201
3792,0.05438292,0.29344201
3793,0.05922947,0.29344201
